Transaction_ID,Date,Customer_ID,Product_Category,Sales_Amount,Region
TXN-01671,03/07/2024,C-0275,Beauty,45327,Bangkok
TXN-01672,19/03/2024,C-0577,Home & Living,22447,Bangkok
TXN-01673,09/12/2024,C-0615,Sports,21831,Chiang Mai
TXN-01674,06/01/2024,C-0434,Sports,24966,Bangkok
TXN-01675,09/01/2024,C-0093,Sports,26384,Phuket
TXN-01676,06/09/2024,C-0775,Home & Living,26242,Bangkok
TXN-01677,10/03/2024,C-0433,Beauty,23511,Chonburi
TXN-01678,24/11/2024,C-0831,Beauty,45575,Chonburi
TXN-01679,21/08/2024,C-0378,Fashion,7474,Chiang Mai
TXN-01680,22/12/2024,C-0629,Sports,42698,Chonburi
TXN-01681,05/08/2024,C-0191,Sports,45978,Chonburi
TXN-01682,20/08/2024,C-0445,Electronics,12842,Chiang Mai
TXN-01683,09/10/2024,C-0646,Fashion,33563,Bangkok
TXN-01684,15/07/2024,C-0437,Sports,32953,Bangkok
TXN-01685,05/04/2024,C-0096,Fashion,5232,Chiang Mai
TXN-01686,04/01/2024,C-0042,Home & Living,20590,Bangkok
TXN-01687,01/05/2024,C-0526,Electronics,27115,Phuket
TXN-01688,17/05/2024,C-0350,Beauty,14213,Phuket
TXN-01689,06/10/2024,C-0997,Beauty,6829,Khon Kaen
TXN-01690,18/01/2024,C-0475,Fashion,13017,Chonburi
TXN-01691,17/10/2024,C-0693,Sports,2538,Chiang Mai
TXN-01692,07/07/2024,C-0230,Sports,14071,Bangkok
TXN-01693,03/09/2024,C-0664,Home & Living,45096,Phuket
TXN-01694,10/02/2024,C-0703,Sports,17109,Bangkok
TXN-01695,26/09/2024,C-0731,Sports,8295,Bangkok
TXN-01696,23/05/2024,C-0159,Electronics,23930,Khon Kaen
TXN-01697,10/02/2024,C-0954,Fashion,1192,Chonburi
TXN-01698,08/11/2024,C-0508,Electronics,20174,Chonburi
TXN-01699,29/08/2024,C-0540,Beauty,25070,Bangkok
TXN-01700,05/12/2024,C-0645,Fashion,28583,Chiang Mai
TXN-01701,09/02/2024,C-0663,Fashion,31855,Chiang Mai
TXN-01702,03/10/2024,C-0538,Fashion,39384,Chiang Mai
TXN-01703,08/06/2024,C-0086,Beauty,32700,Chonburi
TXN-01704,24/06/2024,C-0298,Beauty,33267,Chonburi
TXN-01705,06/01/2024,C-0480,Electronics,2534,Bangkok
TXN-01706,19/09/2024,C-0448,Electronics,31537,Phuket
TXN-01707,20/10/2024,C-0082,Electronics,25649,Bangkok
TXN-01708,03/08/2024,C-0929,Home & Living,6922,Chiang Mai
TXN-01709,30/05/2024,C-0821,Electronics,38977,Phuket
TXN-01710,19/01/2024,C-0490,Home & Living,23506,Bangkok
TXN-01711,01/11/2024,C-0308,Beauty,45382,Bangkok
TXN-01712,15/10/2024,C-0153,Sports,2290,Phuket
TXN-01713,18/11/2024,C-0131,Fashion,32445,Chonburi
TXN-01714,27/03/2024,C-0701,Beauty,6190,Phuket
TXN-01715,02/12/2024,C-0925,Fashion,36134,Bangkok
TXN-01716,15/11/2024,C-0308,Fashion,16581,Bangkok
TXN-01717,05/09/2024,C-0862,Sports,47398,Phuket
TXN-01718,15/09/2024,C-0255,Fashion,6660,Chiang Mai
TXN-01719,22/05/2024,C-0536,Electronics,49589,Chiang Mai
TXN-01720,11/11/2024,C-0438,Electronics,40058,Chiang Mai
TXN-01721,11/05/2024,C-0303,Fashion,2750,Bangkok
TXN-01722,27/02/2024,C-0583,Home & Living,36716,Bangkok
TXN-01723,29/10/2024,C-0049,Sports,30069,Phuket
TXN-01724,03/12/2024,C-0565,Electronics,27409,Chonburi
TXN-01725,30/03/2024,C-0079,Sports,45315,Chonburi
TXN-01726,24/12/2024,C-0940,Fashion,44752,Chiang Mai
TXN-01727,02/04/2024,C-0047,Beauty,33680,Chonburi
TXN-01728,17/01/2024,C-0526,Home & Living,33403,Bangkok
TXN-01729,13/02/2024,C-0111,Sports,18505,Bangkok
TXN-01730,31/10/2024,C-0523,Electronics,25939,Phuket
TXN-01731,19/03/2024,C-0436,Beauty,35605,Phuket
TXN-01732,30/07/2024,C-0423,Sports,3692,Chonburi
TXN-01733,01/05/2024,C-0097,Sports,8211,Chiang Mai
TXN-01734,22/11/2024,C-0476,Electronics,32684,Khon Kaen
TXN-01735,22/10/2024,C-0677,Electronics,30104,Khon Kaen
TXN-01736,25/06/2024,C-0738,Home & Living,11165,Khon Kaen
TXN-01737,15/05/2024,C-0583,Home & Living,39895,Chiang Mai
TXN-01738,29/02/2024,C-0833,Home & Living,7687,Khon Kaen
TXN-01739,25/08/2024,C-0260,Home & Living,5534,Chiang Mai
TXN-01740,03/06/2024,C-0364,Fashion,32366,Phuket
TXN-01741,29/09/2024,C-0261,Electronics,25882,Bangkok
TXN-01742,15/12/2024,C-0600,Fashion,43352,Bangkok
TXN-01743,30/08/2024,C-0084,Sports,25188,Phuket
TXN-01744,28/09/2024,C-0788,Beauty,12471,Khon Kaen
TXN-01745,07/01/2024,C-0516,Sports,45263,Bangkok
TXN-01746,17/08/2024,C-0017,Electronics,32832,Bangkok
TXN-01747,10/06/2024,C-0117,Home & Living,29641,Chiang Mai
TXN-01748,15/12/2024,C-0759,Electronics,8108,Chiang Mai
TXN-01749,19/02/2024,C-0678,Home & Living,9622,Phuket
TXN-01750,22/11/2024,C-0474,Electronics,40162,Chiang Mai
TXN-01751,09/08/2024,C-0184,Sports,29211,Chiang Mai
TXN-01752,29/11/2024,C-0806,Home & Living,46304,Bangkok
TXN-01753,20/06/2024,C-0187,Electronics,46926,Khon Kaen
TXN-01754,20/02/2024,C-0864,Electronics,45969,Phuket
TXN-01755,26/10/2024,C-0403,Sports,36117,Chiang Mai
TXN-01756,11/12/2024,C-0047,Electronics,31541,Chiang Mai
TXN-01757,10/12/2024,C-0086,Electronics,29092,Chonburi
TXN-01758,09/04/2024,C-0427,Sports,28172,Phuket
TXN-01759,12/12/2024,C-0898,Electronics,6217,Bangkok
TXN-01760,02/04/2024,C-0722,Beauty,44061,Bangkok
TXN-01761,06/01/2024,C-0305,Home & Living,26801,Chiang Mai
TXN-01762,04/02/2024,C-0322,Electronics,16440,Khon Kaen
TXN-01763,20/02/2024,C-0602,Sports,9512,Bangkok
TXN-01764,16/12/2024,C-0742,Home & Living,11116,Khon Kaen
TXN-01765,22/04/2024,C-0466,Home & Living,12741,Phuket
TXN-01766,08/05/2024,C-0776,Fashion,29735,Bangkok
TXN-01767,13/01/2024,C-0687,Electronics,36277,Phuket
TXN-01768,30/01/2024,C-0461,Fashion,17736,Chiang Mai
TXN-01769,02/12/2024,C-0639,Beauty,43508,Chiang Mai
TXN-01770,21/04/2024,C-0828,Electronics,27583,Phuket
TXN-01771,22/11/2024,C-0272,Electronics,3105,Chonburi
TXN-01772,02/03/2024,C-0350,Beauty,10159,Bangkok
TXN-01773,05/11/2024,C-0990,Beauty,49431,Bangkok
TXN-01774,02/12/2024,C-0941,Sports,1233,Chiang Mai
TXN-01775,27/11/2024,C-0893,Beauty,33936,Khon Kaen
TXN-01776,04/04/2024,C-0830,Sports,7889,Khon Kaen
TXN-01777,22/12/2024,C-0192,Home & Living,17925,Chiang Mai
TXN-01778,30/05/2024,C-0217,Home & Living,1080,Chiang Mai
TXN-01779,08/02/2024,C-0190,Electronics,9482,Phuket
TXN-01780,21/05/2024,C-0081,Electronics,16469,Chonburi
TXN-01781,20/12/2024,C-0765,Fashion,14495,Chonburi
TXN-01782,14/06/2024,C-0619,Sports,31613,Chonburi
TXN-01783,07/02/2024,C-0266,Electronics,14532,Chonburi
TXN-01784,01/02/2024,C-0893,Fashion,25918,Bangkok
TXN-01785,19/06/2024,C-0690,Electronics,41593,Phuket
TXN-01786,12/05/2024,C-0109,Beauty,5147,Chonburi
TXN-01787,15/05/2024,C-0445,Electronics,8820,Bangkok
TXN-01788,05/02/2024,C-0548,Sports,10029,Bangkok
TXN-01789,12/04/2024,C-0019,Fashion,4956,Phuket
TXN-01790,01/04/2024,C-0006,Fashion,5257,Bangkok
TXN-01791,25/02/2024,C-0405,Beauty,16691,Chonburi
TXN-01792,08/08/2024,C-0120,Electronics,27599,Phuket
TXN-01793,25/11/2024,C-0014,Sports,24205,Bangkok
TXN-01794,14/08/2024,C-0176,Home & Living,17701,Chiang Mai
TXN-01795,22/02/2024,C-0672,Fashion,49807,Bangkok
TXN-01796,06/02/2024,C-0489,Home & Living,21503,Chonburi
TXN-01797,08/05/2024,C-0472,Sports,2313,Chonburi
TXN-01798,10/01/2024,C-0709,Fashion,48111,Bangkok
TXN-01799,17/03/2024,C-0415,Home & Living,26109,Khon Kaen
TXN-01800,01/01/2024,C-0890,Sports,15227,Chiang Mai
TXN-01801,06/12/2024,C-0674,Electronics,8844,Khon Kaen
TXN-01802,18/03/2024,C-0989,Beauty,33893,Chonburi
TXN-01803,19/07/2024,C-0763,Sports,42838,Chiang Mai
TXN-01804,20/09/2024,C-0617,Electronics,42137,Bangkok
TXN-01805,08/09/2024,C-0744,Fashion,39754,Chiang Mai
TXN-01806,25/07/2024,C-0499,Sports,33080,Phuket
TXN-01807,05/02/2024,C-0311,Sports,28860,Chiang Mai
TXN-01808,02/01/2024,C-0634,Home & Living,27849,Phuket
TXN-01809,18/12/2024,C-0833,Fashion,6060,Chiang Mai
TXN-01810,03/09/2024,C-0998,Fashion,10039,Chiang Mai
TXN-01811,01/10/2024,C-0632,Beauty,3118,Phuket
TXN-01812,02/07/2024,C-0370,Electronics,26273,Phuket
TXN-01813,04/06/2024,C-0708,Electronics,43109,Phuket
TXN-01814,19/11/2024,C-0690,Sports,22879,Chiang Mai
TXN-01815,27/11/2024,C-0987,Electronics,35580,Bangkok
TXN-01816,30/09/2024,C-0707,Sports,20694,Phuket
TXN-01817,23/06/2024,C-0692,Electronics,31296,Chiang Mai
TXN-01818,23/08/2024,C-0405,Beauty,25803,Chiang Mai
TXN-01819,28/05/2024,C-0824,Fashion,45618,Chonburi
TXN-01820,31/03/2024,C-0310,Fashion,37212,Phuket
TXN-01821,15/07/2024,C-0090,Sports,40162,Phuket
TXN-01822,02/06/2024,C-0129,Home & Living,38116,Chiang Mai
TXN-01823,24/02/2024,C-0139,Home & Living,22590,Khon Kaen
TXN-01824,02/07/2024,C-0015,Sports,32591,Chonburi
TXN-01825,19/11/2024,C-0196,Home & Living,35413,Phuket
TXN-01826,07/04/2024,C-0115,Home & Living,41877,Bangkok
TXN-01827,08/04/2024,C-0836,Sports,41730,Phuket
TXN-01828,30/10/2024,C-0017,Electronics,18276,Chonburi
TXN-01829,18/07/2024,C-0713,Sports,39456,Phuket
TXN-01830,03/10/2024,C-0994,Beauty,21016,Bangkok
TXN-01831,12/09/2024,C-0193,Electronics,21744,Chiang Mai
TXN-01832,18/08/2024,C-0880,Sports,37594,Chonburi
TXN-01833,09/01/2024,C-0028,Home & Living,20576,Chiang Mai
TXN-01834,29/01/2024,C-0215,Sports,22454,Khon Kaen
TXN-01835,22/01/2024,C-0493,Sports,27470,Bangkok
TXN-01836,18/04/2024,C-0665,Sports,39674,Khon Kaen
TXN-01837,07/12/2024,C-0149,Beauty,43695,Phuket
TXN-01838,13/12/2024,C-0666,Fashion,40677,Khon Kaen
TXN-01839,01/10/2024,C-0248,Electronics,9627,Chiang Mai
TXN-01840,23/10/2024,C-0447,Home & Living,45610,Phuket
TXN-01841,06/02/2024,C-0863,Fashion,45530,Phuket
TXN-01842,13/03/2024,C-0642,Home & Living,47202,Phuket
TXN-01843,10/01/2024,C-0879,Beauty,21546,Bangkok
TXN-01844,12/11/2024,C-0809,Home & Living,30822,Bangkok
TXN-01845,25/12/2024,C-0552,Home & Living,11864,Bangkok
TXN-01846,08/01/2024,C-0196,Sports,47865,Bangkok
TXN-01847,26/01/2024,C-0089,Unknown,42350,Khon Kaen
TXN-01848,19/02/2024,C-0309,Home & Living,39699,Chonburi
TXN-01849,28/03/2024,C-0789,Fashion,22610,Chiang Mai
TXN-01850,02/02/2024,C-0475,Electronics,42933,Bangkok
TXN-01851,24/02/2024,C-0152,Beauty,25075,Chiang Mai
TXN-01852,31/10/2024,C-0486,Home & Living,32241,Chonburi
TXN-01853,22/04/2024,C-0433,Sports,37736,Phuket
TXN-01854,13/04/2024,C-0023,Electronics,22873,Bangkok
TXN-01855,13/12/2024,C-0120,Electronics,40213,Bangkok
TXN-01856,02/03/2024,C-0171,Sports,8654,Chiang Mai
TXN-01857,21/10/2024,C-0925,Electronics,36589,Chiang Mai
TXN-01858,13/06/2024,C-0157,Home & Living,714,Chiang Mai
TXN-01859,19/04/2024,C-0757,Home & Living,17199,Bangkok
TXN-01860,30/10/2024,C-0720,Beauty,30303,Bangkok
TXN-01861,02/02/2024,C-0456,Fashion,36587,Chiang Mai
TXN-01862,13/03/2024,C-0987,Sports,18659,Khon Kaen
TXN-01863,27/03/2024,C-0497,Fashion,28057,Bangkok
TXN-01864,10/10/2024,C-0483,Electronics,3841,Phuket
TXN-01865,04/05/2024,C-0021,Sports,41663,Phuket
TXN-01866,21/01/2024,C-0881,Sports,39511,Bangkok
TXN-01867,19/11/2024,C-0461,Sports,29150,Bangkok
TXN-01868,21/03/2024,C-0600,Electronics,8327,Bangkok
TXN-01869,06/09/2024,C-0249,Home & Living,8555,Bangkok
TXN-01870,04/01/2024,C-0207,Electronics,4071,Phuket
TXN-01871,15/02/2024,C-0302,Home & Living,5105,Phuket
TXN-01872,30/10/2024,C-0584,Electronics,36445,Chiang Mai
TXN-01873,01/08/2024,C-0850,Home & Living,8850,Phuket
TXN-01874,31/08/2024,C-0854,Sports,49194,Phuket
TXN-01875,15/04/2024,C-0402,Sports,13927,Khon Kaen
TXN-01876,18/05/2024,C-0053,Fashion,43773,Bangkok
TXN-01877,29/07/2024,C-0342,Home & Living,1145,Bangkok
TXN-01878,30/03/2024,C-0009,Beauty,41418,Phuket
TXN-01879,20/01/2024,C-0106,Beauty,19124,Chiang Mai
TXN-01880,12/09/2024,C-0646,Fashion,15605,Bangkok
TXN-01881,15/02/2024,C-0868,Sports,40061,Bangkok
TXN-01882,03/06/2024,C-0731,Home & Living,17980,Bangkok
TXN-01883,03/01/2024,C-0443,Home & Living,23670,Bangkok
TXN-01884,08/04/2024,C-0426,Home & Living,10442,Phuket
TXN-01885,28/09/2024,C-0869,Fashion,38780,Chiang Mai
TXN-01886,12/11/2024,C-0508,Home & Living,14909,Chiang Mai
TXN-01887,03/10/2024,C-0755,Sports,25618,Chonburi
TXN-01888,25/08/2024,C-0593,Sports,40889,Bangkok
TXN-01889,03/12/2024,C-0611,Home & Living,24903.5,Chonburi
TXN-01890,28/01/2024,C-0749,Sports,37936,Phuket
TXN-01891,17/03/2024,C-0568,Home & Living,18176,Chiang Mai
TXN-01892,30/08/2024,C-0298,Beauty,8663,Phuket
TXN-01893,22/03/2024,C-0038,Electronics,27133,Phuket
TXN-01894,23/01/2024,C-0500,Fashion,30614,Chiang Mai
TXN-01895,05/07/2024,C-0410,Electronics,11873,Chonburi
TXN-01896,10/08/2024,C-0498,Fashion,18815,Phuket
TXN-01897,11/11/2024,C-0526,Sports,16148,Bangkok
TXN-01898,20/08/2024,C-0606,Beauty,29020,Chonburi
TXN-01899,27/01/2024,C-0743,Electronics,39803,Bangkok
TXN-01900,31/03/2024,C-0627,Sports,29739,Chiang Mai
TXN-01901,15/01/2024,C-0958,Sports,7077,Chonburi
TXN-01902,29/02/2024,C-0695,Sports,27273,Bangkok
TXN-01903,30/04/2024,C-0927,Home & Living,29501,Phuket
TXN-01904,30/10/2024,C-0837,Sports,25696,Chonburi
TXN-01905,02/08/2024,C-0889,Fashion,49697,Phuket
TXN-01906,12/12/2024,C-0500,Home & Living,35972,Chonburi
TXN-01907,27/04/2024,C-0238,Home & Living,13943,Khon Kaen
TXN-01908,15/06/2024,C-0732,Electronics,32712,Bangkok
TXN-01909,01/05/2024,C-0063,Beauty,34836,Chonburi
TXN-01910,12/04/2024,C-0541,Beauty,1857,Chonburi
TXN-01911,22/04/2024,C-0020,Home & Living,40846,Phuket
TXN-01912,26/10/2024,C-0433,Electronics,29479,Chonburi
TXN-01913,11/08/2024,C-0591,Beauty,24942,Phuket
TXN-01914,08/11/2024,C-0324,Beauty,5569,Bangkok
TXN-01915,17/07/2024,C-0567,Fashion,46305,Phuket
TXN-01916,22/08/2024,C-0066,Fashion,11535,Phuket
TXN-01917,19/11/2024,C-0275,Fashion,14074,Bangkok
TXN-01918,18/05/2024,C-0915,Beauty,23651,Bangkok
TXN-01919,06/03/2024,C-0664,Fashion,16803,Bangkok
TXN-01920,18/10/2024,C-0428,Home & Living,15631,Chonburi
TXN-01921,10/03/2024,C-0911,Electronics,31283,Khon Kaen
TXN-01922,26/08/2024,C-0485,Beauty,45489,Phuket
TXN-01923,28/03/2024,C-0120,Fashion,16495,Bangkok
TXN-01924,22/04/2024,C-0507,Fashion,4739,Chonburi
TXN-01925,05/11/2024,C-0638,Beauty,1933,Chonburi
TXN-01926,22/11/2024,C-0962,Unknown,23121,Phuket
TXN-01927,28/03/2024,C-0662,Home & Living,1843,Chonburi
TXN-01928,10/10/2024,C-0356,Beauty,47959,Phuket
TXN-01929,14/02/2024,C-0460,Fashion,28296,Chonburi
TXN-01930,24/09/2024,C-0715,Beauty,17206,Chonburi
TXN-01931,20/04/2024,C-0447,Fashion,18137,Bangkok
TXN-01932,24/08/2024,C-0022,Fashion,17530,Chonburi
TXN-01933,07/08/2024,C-0166,Sports,11545,Phuket
TXN-01934,06/05/2024,C-0295,Beauty,38870,Phuket
TXN-01935,10/08/2024,C-0744,Beauty,39762,Chiang Mai
TXN-01936,29/10/2024,C-0197,Fashion,13326,Chiang Mai
TXN-01937,20/10/2024,C-0481,Electronics,25498,Chonburi
TXN-01938,01/08/2024,C-0353,Home & Living,15480,Bangkok
TXN-01939,21/01/2024,C-0449,Sports,10904,Chiang Mai
TXN-01940,15/09/2024,C-0238,Electronics,46068,Phuket
TXN-01941,28/09/2024,C-0520,Home & Living,16909,Phuket
TXN-01942,22/12/2024,C-0225,Beauty,17221,Chiang Mai
TXN-01943,19/08/2024,C-0602,Beauty,19712,Bangkok
TXN-01944,12/02/2024,C-0931,Beauty,29066,Chiang Mai
TXN-01945,07/01/2024,C-0702,Fashion,12691,Chiang Mai
TXN-01946,27/07/2024,C-0348,Sports,20920,Bangkok
TXN-01947,08/03/2024,C-0944,Sports,4876,Phuket
TXN-01948,02/05/2024,C-0617,Electronics,6547,Khon Kaen
TXN-01949,16/02/2024,C-0874,Home & Living,38026,Phuket
TXN-01950,08/12/2024,C-0863,Beauty,49068,Bangkok
TXN-01951,26/12/2024,C-0733,Beauty,36409,Chiang Mai
TXN-01952,19/10/2024,C-0673,Sports,28239,Bangkok
TXN-01953,13/01/2024,C-0480,Electronics,15982,Chiang Mai
TXN-01954,25/08/2024,C-0135,Beauty,24903.5,Khon Kaen
TXN-01955,26/12/2024,C-0905,Sports,39994,Phuket
TXN-01956,08/07/2024,C-0301,Sports,4915,Phuket
TXN-01957,26/12/2024,C-0741,Beauty,18132,Bangkok
TXN-01958,17/11/2024,C-0729,Beauty,12213,Chonburi
TXN-01959,19/12/2024,C-0400,Fashion,30812,Chiang Mai
TXN-01960,17/01/2024,C-0983,Electronics,24678,Chonburi
TXN-01961,18/05/2024,C-0427,Fashion,10508,Bangkok
TXN-01962,09/11/2024,C-0854,Home & Living,12742,Chiang Mai
TXN-01963,16/04/2024,C-0964,Sports,1073,Chonburi
TXN-01964,11/02/2024,C-0690,Home & Living,11758,Chiang Mai
TXN-01965,20/06/2024,C-0669,Electronics,34136,Chiang Mai
TXN-01966,29/01/2024,C-0753,Beauty,33327,Chiang Mai
TXN-01967,11/12/2024,C-0369,Fashion,4225,Chonburi
TXN-01968,27/01/2024,C-0816,Home & Living,11444,Phuket
TXN-01969,06/07/2024,C-0484,Electronics,10717,Chiang Mai
TXN-01970,21/01/2024,C-0819,Home & Living,16354,Bangkok
TXN-01971,30/03/2024,C-0995,Fashion,24564,Phuket
TXN-01972,26/12/2024,C-0865,Sports,18802,Phuket
TXN-01973,29/12/2024,C-0166,Electronics,30315,Chonburi
TXN-01974,11/03/2024,C-0637,Electronics,7700,Chonburi
TXN-01975,02/05/2024,C-0213,Sports,11122,Bangkok
TXN-01976,28/11/2024,C-0290,Fashion,49947,Phuket
TXN-01977,24/10/2024,C-0708,Unknown,25234,Chiang Mai
TXN-01978,25/12/2024,C-0768,Electronics,19322,Phuket
TXN-01979,25/04/2024,C-0089,Home & Living,32609,Phuket
TXN-01980,16/05/2024,C-0684,Sports,26387,Bangkok
TXN-01981,04/08/2024,C-0495,Beauty,48094,Phuket
TXN-01982,02/02/2024,C-0133,Beauty,34909,Chonburi
TXN-01983,19/08/2024,C-0178,Electronics,42924,Khon Kaen
TXN-01984,26/09/2024,C-0205,Electronics,23695,Chiang Mai
TXN-01985,28/08/2024,C-0161,Beauty,38345,Bangkok
TXN-01986,13/12/2024,C-0621,Electronics,49608,Phuket
TXN-01987,29/05/2024,C-0504,Home & Living,16977,Bangkok
TXN-01988,07/07/2024,C-0104,Electronics,27217,Phuket
TXN-01989,20/12/2024,C-0813,Electronics,33250,Bangkok
TXN-01990,03/02/2024,C-0426,Fashion,2886,Bangkok
TXN-01991,22/08/2024,C-0966,Home & Living,39808,Phuket
TXN-01992,19/07/2024,C-0506,Home & Living,20058,Khon Kaen
TXN-01993,27/05/2024,C-0311,Sports,27527,Bangkok
TXN-01994,09/02/2024,C-0241,Electronics,20129,Bangkok
TXN-01995,21/05/2024,C-0215,Home & Living,21114,Chonburi
TXN-01996,16/03/2024,C-0571,Electronics,49672,Bangkok
TXN-01997,14/04/2024,C-0049,Sports,24903.5,Bangkok
TXN-01998,17/11/2024,C-0019,Sports,42341,Bangkok
TXN-01999,01/08/2024,C-0368,Electronics,29987,Bangkok
TXN-02000,04/10/2024,C-0903,Electronics,49601,Chonburi
